미디어타입,아티스트,장소명,장소타입,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일
artist,블랙핑크,콘피에르,restaurant,지수가 글램의 윤수진과 함께 방문한 식당,매일 12시 - 21시 30분,14시 30분 - 18시,연중무휴,서울특별시 강남구 도산대로49길 10-2 2F,37.5235559,127.037536,070-4794-0827,2022-11-18
artist,블랙핑크,우가,restaurant,지수가 방문했다는 소고기 구이 맛집,매일 12시 - 22시,15시 - 17시,연중무휴,서울특별시 강남구 도산대로49길 22 B1,37.5243274,127.0373475,02-6272-2223,2022-11-18
artist,블랙핑크,인스턴트펑크 압구정 플래그십 스토어,playground,지수가 추석 연휴 중 방문한 옷가게,매일 12시 - 20시,정보없음,연중무휴,서울특별시 강남구 도산대로51길 12,37.5239071,127.0380634,0507-1306-9093,2022-11-18
artist,블랙핑크,옐로우,restaurant,리사가 방문한 한우 전문점,월-토 11시 30분 - 22시 30분,정보없음,연중무휴,서울특별시 강남구 도산대로55길 42,37.526226,127.041113,02-511-5771,2022-11-18
artist,블랙핑크,미엘,cafe,지수가 인스타그램에 올린 와플 맛집,매일 11시 - 23시 50분,정보없음,연중무휴,서울특별시 강남구 도산대로67길 13-12 퍼즐하우스,37.5251522,127.043631,02-512-2395,2022-11-18
artist,블랙핑크,밍글스,restaurant,로제 인스타그램에 방문 사진이 있는 한식,월-토 12시 - 22시,15시 - 18시,일요일,서울특별시 강남구 도산대로67길 19 힐탑빌딩 2층,37.5253386,127.0441452,02-515-7306,2022-11-18
artist,블랙핑크,라미띠에,restaurant,제니 인스타그램에 업로드된 레스토랑,월-토 12시 - 22시,15시 - 18시,일요일,서울특별시 강남구 도산대로67길 30 2층,37.525918,127.044555,02-546-9621,2022-11-18
artist,블랙핑크,스시 마츠 모토,restaurant,로제가 인스타그램에 방문 인증한 스시집,매일 12시 - 22시,14시 - 18시,연중무휴,서울특별시 강남구 도산대로75길 5 102호,37.5245432,127.0459553,02-543-4334,2022-11-18
artist,블랙핑크,페어링 룸,restaurant,리사가 방문한 레스토랑,매일 11시 - 24시,정보없음,연중무휴,서울특별시 강남구 도산대로81길 14,37.525372,127.047824,,2022-11-18
artist,블랙핑크,고운님,restaurant,지수가 출연한 수요미식회 132회 나온 한식집,매일 11시 - 22시,정보없음,명절,서울특별시 강남구 삼성로 81길 22 한정빌딩 2층 201호,37.504299,127.055927,02-562-9292,2022-11-18
artist,블랙핑크,빙빙빙,cafe,로제가 방문한 팥빙수 맛집,매일 12시 - 22시,정보없음,연중무휴,서울특별시 강남구 삼성로149길 32,37.5231842,127.0449227,070-4177-7191,2022-11-18
artist,블랙핑크,릴리펏 청담본점,playground,지수 인스타그램에 등장한 키즈카페,"월-목 10시 30분 - 20시 30분, 금-일 10시 30분 - 21시",정보없음,연중무휴,서울특별시 강남구 선릉로 820 남한강빌딩,37.5250772,127.0400706,02-515-9633,2022-11-18
artist,블랙핑크,울프강 스테이크 하우스,restaurant,"지수, 리사와 인스타그램에 방문 인증한 맛집",매일 11시 - 22시,정보없음,연중무휴,서울특별시 강남구 선릉로152길 21,37.5244835,127.041441,02-556-8700,2022-11-18
artist,블랙핑크,수아에피스,restaurant,리사가 아이들 민니와 방문한 태국 음식 맛집,매일 11시 - 22시,정보없음,"일요일, 명절, 1월1일, 근로자의날, 성탄절",서울특별시 강남구 선릉로157길 27 1층 2층,37.5261536,127.0375424,0507-1332-6676,2022-11-18
artist,블랙핑크,고센인코퍼레이티드 청담점,cafe,리사가 아이들 민니와 방문한 카페,매일 11시 30분 - (익일) 04시 30분,정보없음,연중무휴,서울특별시 강남구 선릉로158길 18,37.525099,127.041412,02-515-1863,2022-11-18
artist,블랙핑크,10꼬르소꼬모 카페 청담점,cafe,제니가 인스타그램에 올린 레스토랑 겸 카페,매일 12시 - 21시,16시 30분 - 18시,연중무휴,서울특별시 강남구 압구정로 416,37.526893,127.042391,02-3018-1010,2022-11-18
artist,블랙핑크,루이비통 메종 서울,cafe,로제가 방문한 루이비통 카페,매일 12시 - 22시,정보없음,연중무휴,서울특별시 강남구 압구정로 454,37.5255771,127.046217,02-3432-1854,2022-11-18
artist,블랙핑크,서울 하우스오브디올,playground,리사 유튜브에서 지수와 함께 방문한 곳,"월-토 11시 - 20시, 일 11시 - 19시",정보없음,연중무휴,서울특별시 강남구 압구정로 464,37.5247804,127.0465126,02-3480-0104,2022-11-18
artist,블랙핑크,도산맘마미아,cafe,로제와 혜리가 티타임을 즐긴 압구정 카페,매일 10시 - 23시,정보없음,연중무휴,서울특별시 강남구 압구정로42길 45,37.5259001,127.03462,02-511-0620,2022-11-18
artist,블랙핑크,클라로,restaurant,지수 인스타그램에 올라온 프랑스 레스토랑,화-토 11시 30분 - 24시,15시 - 18시,"월요일, 일요일",서울특별시 강남구 압구정로60길 11 2층,37.5264997,127.0422025,02-541-2797,2022-11-18
artist,블랙핑크,CELINE 플래그십스토어,playground,리사가 앰버서더로서 방문한 플래그십 스토어,"평일 11시 - 19시 30분, 주말 12시 - 20시",정보없음,연중무휴,서울특별시 강남구 압구정로60길 17,37.5261001,127.0420391,02-549-6631,2022-11-18
artist,블랙핑크,분더샵 청담,playground,제니가 촬영 중 방문한 편집샵,매일 11시 - 20시,정보없음,연중무휴,서울특별시 강남구 압구정로60길 21,37.524805,127.044804,02-2056-1234,2022-11-18
artist,블랙핑크,누앙스,restaurant,로제가 두번 방문했다는 와인 맛집,매일 10시 - 23시,정보없음,연중무휴,서울특별시 강남구 압구정로72길 7,37.52602,127.045286,0507-1431-8077,2022-11-18
artist,블랙핑크,블레스 유 플라워,playground,로제와 리사가 방문한 플라워 샵,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강남구 압구정로72길 7,37.52602,127.04529,02-555-8077,2022-11-18
artist,블랙핑크,쏭타이 역삼점,restaurant,리사가 방문한 태국음식 맛집,매일 11시 30분 - 22시,15시 - 16시,연중무휴,서울특별시 강남구 테헤란로39길 51 옥산빌딩 1층 102호,37.5056407,127.0403591,02-554-0342,2022-11-18
artist,블랙핑크,메이필드 호텔,stay,로제의 on the ground 안무 연습 영상 촬영장소,"매일 입실 15시, 퇴실 11시",정보없음,연중무휴,서울특별시 강서구 방화대로 94,37.547097,126.81913,02-2660-9000,2022-11-18
artist,블랙핑크,상도실내포장마차,restaurant,지수가 출연한 수요미식회 132회 나온 곳,월-토 16시 30분 - 23시,정보없음,일요일,서울특별시 동작구 상도로 288,37.502369,126.94794,02-821-3825,2022-11-18
artist,블랙핑크,인솔커피 상수점,cafe,로제가 반려견 행크와 방문한 카페,매일 11시 - 21시,정보없음,연중무휴,서울특별시 마포구 독막로18길 16 1층,37.5470826,126.9235248,02-2135-3166,2022-11-18
artist,블랙핑크,De vaha studio,playground,블핑하우스에서 로제와 리사가 반지를 산 쥬얼리숍,매일 12시 - 22시,정보없음,연중무휴,서울특별시 마포구 독막로7길 33,37.549411,126.919368,02-3153-6740,2022-11-18
artist,블랙핑크,불이아 홍대본점,restaurant,지수의 인스타그램에 올라온 식당,매일 11시 - 23시,정보없음,연중무휴,서울특별시 마포구 동교로 182-6,37.556578,126.921971,02-335-6689,2022-11-18
artist,블랙핑크,포포브레드,restaurant,제니 브이로그 속 등장한 빵집,화-토 11시 - 18시,정보없음,"월요일, 일요일",서울특별시 마포구 동교로18길 13 세원빌딩 1층,37.554537,126.9170843,02-332-2044,2022-11-18
artist,블랙핑크,카페 늘보,cafe,리사 인스타그램 속 거울셀카 찍은 카페,수-일 14시 - 21시,정보없음,"월요일, 화요일",서울특별시 마포구 동교로51안길 26 2층,37.5653313,126.9240207,02-337-0011,2022-11-18
artist,블랙핑크,나일론 맨,store,리사가 방문한 홍대 빈티지 샵,매일 15시 - 22시,정보없음,연중무휴,서울특별시 마포구 신촌로2안길 12,37.5573536,126.927751,,2022-11-18
artist,블랙핑크,미미도넛,store,제니가 자주 방문하는 홍대 소품샵,"평일 14시 - 20시, 주말 13시 - 21시",정보없음,연중무휴,서울특별시 마포구 신촌로2안길 34,37.556902,126.928803,,2022-11-18
artist,블랙핑크,도자기 카페 줄,cafe,로제와 지수가 방문해서 직접 컵을 만든 공방,"평일 11시 30분 - 20시, 주말 11시 - 20시",정보없음,연중무휴,서울특별시 마포구 신촌로4길 11 세광빌딩 3층,37.556508,126.929983,,2022-11-18
artist,블랙핑크,Mon Cafe Gregory,cafe,지수가 인스타에 맛있다고 극찬한 카페,매일 13시 30분 - 23시 30분,정보없음,연중무휴,서울특별시 마포구 양화로6길 84,37.548292,126.918767,02-322-9579,2022-11-18
artist,블랙핑크,경주식당,restaurant,블랙핑크가 방문한 홍대 한식가정식 맛집,매일 11시 30분 - 23시,15시 30분 - 17시 30분,연중무휴,서울특별시 마포구 와우산로13길 49-7,37.548391,126.921111,02-322-1674,2022-11-18
artist,블랙핑크,내맘대로 폰케이스 홍대점,store,"V-LIVE에서 지수, 제니가 폰케이스를 만든 곳",매일 12시 - 20시,정보없음,연중무휴,서울특별시 마포구 와우산로19길 21,37.551158,126.921877,02-322-6682,2022-11-18
artist,블랙핑크,미어캣 프랜즈,playground,제니와 로제가 방문한 미어캣 카페,"평일 13시 50분 - 19시 30분, 주말 13시 20분 - 20시",정보없음,연중무휴,서울특별시 마포구 와우산로21길 19-12 2층,37.551894,126.9226159,0507-1404-4683,2022-11-18
artist,블랙핑크,마시타야,restaurant,지수와 리사가 다녀간 홍대 라멘집,수-월 11시 30분 - 17시,정보없음,화요일,서울특별시 마포구 와우산로29라길 26 지하 1층,37.554757,126.926617,070-8119-5715,2022-11-18
artist,블랙핑크,오유네일,playground,블랙핑크 멤버들이 관리 받는 네일샵,"화-토 10시 30분 - 20시 30분, 일 10시 30분 - 19시 30분",정보없음,월요일,서울특별시 마포구 와우산로29바길 10 1층,37.5560107,126.9260708,0507-1428-2778,2022-11-18
artist,블랙핑크,홍대 셀픽스,playground,로제가 방문한 인생네컷 사진관,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 와우산로29바길 9,37.5559,126.926258,,2022-11-18
artist,블랙핑크,철길왕갈비살,restaurant,리사가 방문한 마포구 유명 갈비 맛집,매일 12시 - 23시,정보없음,연중무휴,서울특별시 마포구 와우산로32길 24,37.5545632,126.9316133,0507-1408-9543,2022-11-18
artist,블랙핑크,메종 키티버니포니 서울,store,블랙핑크 V-LIVE에서 침구류를 구매한 가게,화-일 11시 - 19시,12시 30분 - 14시(케이비피 패브릭스),월요일,서울특별시 마포구 월드컵로5길 33-16,37.550872,126.910514,02-322-0290,2022-11-18
artist,블랙핑크,월드컵공원,playground,로제가 보드를 타던 도심 속 공원,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 하늘공원로 86,37.5708905,126.878429,02-300-5500,2022-11-18
artist,블랙핑크,숲속한방랜드,playground,블랙핑크가 다 같이 게임하며 재밌게 놀았던 찜질방,매일 06시 30분 - 22시,정보없음,연중무휴,서울특별시 서대문구 봉원사길 75-7,37.570239,126.945575,02-365-2700,2022-11-18
artist,블랙핑크,쭈꾸미달인 신촌점,restaurant,블랙핑크가 반한 신촌 쭈꾸미 맛집,매일 16시 - 23시,정보없음,연중무휴,서울특별시 서대문구 연세로11길 32,37.558964,126.935038,0507-1495-1067,2022-11-18
artist,블랙핑크,르솔레이,cafe,제니가 빵지순례 중 마지막으로 방문한 빵집,수-일 12시 - 19시,정보없음,"월요일, 화요일",서울특별시 서대문구 연희맛로 7-29 지하1층,37.5663143,126.9279899,0507-1315-6371,2022-11-18
artist,블랙핑크,피터팬 1978,restaurant,제니의 유튜브에 등장한 빵집,매일 08시 - 21시,정보없음,연중무휴,서울특별시 서대문구 증가로 10,37.5693392,126.9316962,02-336-4775,2022-11-18
artist,블랙핑크,영동교집 강남직영점,restaurant,로제와 지수가 방문한 고기집,매일 11시 30분 - 23시,정보없음,연중무휴,서울특별시 서초구 강남대로 499 동일빌딩 2층,37.5064791,127.0230315,02-546-5882,2022-11-18
artist,블랙핑크,레프레미스,cafe,수요미식회 184회 로제가 극찬한 디저트 전문점,"화-토 12시 - 19시 30분, 일 12시 - 18시",정보없음,월요일,서울특별시 서초구 남부순환로337길 36,37.484341,127.020641,02-571-3127,2022-11-18
artist,블랙핑크,크레마주,playground,로제가 김고은과 함께간 케잌 클래스,"매일 00시 - 24시, 예약제",정보없음,연중무휴,서울특별시 서초구 양재천로9길 2 1층,37.4745787,127.036583,02-2155-7877,2022-11-18
artist,블랙핑크,본앤브레드,restaurant,블랙핑크 여러번 방문한 한우 맛집,"화-수 18시 - 22시 30분, 목-일 12시 - 22시 30분",목-일 15시 - 17시,월요일,서울특별시 성동구 마장로42길 1,37.566725,127.044522,0507-1383-5034,2022-11-18
artist,블랙핑크,메이플탑,cafe,리사가 방문한 브런치 카페,"평일 10시 - 19시, 주말 09시 - 19시",정보없음,연중무휴,서울특별시 성동구 성수이로14길 14 성수연방 A동 2층,37.5414775,127.0569489,02-3789-4427,2022-11-18
artist,블랙핑크,긴자료코 성신여대점,restaurant,제니가 다녀간 성신여대 퓨전일식점,매일 11시 - 21시,정보없음,연중무휴,서울특별시 성북구 보문로 34가길 5,37.591747,127.019739,02-929-1655,2022-11-18
artist,블랙핑크,롯데월드타워 아쿠아리움,playground,로제가 방문한 아쿠아리움,"월-목 10시 - 20시, 금-일 10시 - 22시",정보없음,연중무휴,서울특별시 송파구 올림픽로 300 롯데월드몰 B1,37.512599,127.102714,02-3213-5000,2022-11-18
artist,블랙핑크,STAY,restaurant,지수가 방문한 시그니엘 속 레스토랑,매일 06시 30분 - 22시,"10시 - 11시 30분, 14시 30분 - 17시 30분",연중무휴,서울특별시 송파구 올림픽로 300 롯데월드타워 81층,37.5125689,127.1025792,02-3213-1231,2022-11-18
artist,블랙핑크,사시미야센,restaurant,제니가 방문한 오목교 일식점,매일 16시 - (익일) 02시,정보없음,연중무휴,서울특별시 양천구 목동동로 266,37.525629,126.875402,02-2646-9808,2022-11-18
artist,블랙핑크,티에이티디,restaurant,로제가 혜리와 함께 방문한 모던한 바,"수-목,일 18시 - 24시, 금-토 18시 - (익일) 01시",정보없음,월요일,서울특별시 영등포구 경인로77길 12 3층,37.5127803,126.8929365,070-8888-7654,2022-11-18
artist,블랙핑크,LSR X STILL BOOKS,playground,지수가 인스타그램속 방문한 음향 가게,"월-목 10시 30분 - 20시, 금-일 10시 30분 - 20시 30분",정보없음,연중무휴,서울특별시 영등포구 여의대로 108 더현대서울 B2,37.5258975,126.9284261,02-3277-0889,2022-11-18
